molecule_chembl_id,canonical_smiles,Activity Class
CHEMBL4564348,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CNC(=O)c1cn(C[C@H]3CC[C@H]4CC[C@@H](C(=O)NC(c5ccccc5)c5ccccc5)N4C(=O)[C@H]3NC(=O)[C@@H](N)CC)nn1)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl.Cl,1
CHEMBL4591436,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1Cn1cc(CO[C@H](C)[C@H](NC(=O)[C@H](C)NC)C(=O)N3CCC[C@H]3Cn3nnnc3Sc3ccccc3)nn1)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.O=C(O)C(F)(F)F,1
CHEMBL4514245,CCC(O)c1cn(C[C@H]2CC[C@H]3CC[C@@H](C(=O)NC(c4ccccc4)c4ccccc4)N3C(=O)[C@H]2NC(=O)[C@H](CC)NC)nn1.Cl,1
CHEMBL4438719,CC[C@H](NC)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CCN)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl.Cl,1
CHEMBL4450357,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CCN)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl.Cl,1
CHEMBL4589516,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CC#N)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl,1
CHEMBL4530331,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CN(CC)CC)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl,1
CHEMBL4472169,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CN(CC)Cc1ccccc1)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl,1
CHEMBL4555627,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CN(C)Cc1ccccc1)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl,1
CHEMBL4443211,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CNCc1ccccc1)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl,1
CHEMBL4462709,CCNC[C@H]1CC[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C(=O)[C@H]1NC(=O)[C@@H](N)CC.Cl,0
CHEMBL4513893,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CNC(N)=S)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl,1
CHEMBL4571036,CCNC(=S)NC[C@H]1CC[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C(=O)[C@H]1NC(=O)[C@@H](N)CC.Cl,1
CHEMBL4442538,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CNC(=O)NCc1ccccc1)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl,1
CHEMBL4472884,CCNC(=O)NC[C@H]1CC[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C(=O)[C@H]1NC(=O)[C@@H](N)CC.Cl,1
CHEMBL4540222,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CNS(=O)(=O)c1ccc(C)cc1)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl,1
CHEMBL4569707,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CNS(C)(=O)=O)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl,1
CHEMBL4550239,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1COC(=O)c1ccccc1)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.O=C(O)C(F)(F)F,1
CHEMBL4473061,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1COC(C)=O)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.O=C(O)C(F)(F)F,1
CHEMBL4462397,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CNC(=O)c1ccccc1)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl,1
CHEMBL4464927,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CNC(C)=O)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl,1
CHEMBL4531301,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CNC(=O)CN)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl.Cl,1
CHEMBL4445161,CN[C@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CN)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.O=CO.O=CO,1
CHEMBL4468739,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CN)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,1
CHEMBL4470179,CC[C@H](NC)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CO)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.O=CO,1
CHEMBL4557710,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CN=[N+]=[N-])CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.O=C(O)C(F)(F)F,1
CHEMBL4574550,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CNC(=O)CCC#CC#CCCC(=O)NC[C@H]1CC[C@H]3CC[C@@H](C(=O)NC(c4ccccc4)c4ccccc4)N3C(=O)[C@H]1NC(=O)[C@@H](N)CC)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl.Cl,1
CHEMBL4587866,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CNC(=O)CCc1cn(C[C@H]3CC[C@H]4CC[C@@H](C(=O)NC(c5ccccc5)c5ccccc5)N4C(=O)[C@H]3NC(=O)[C@@H](N)CC)nn1)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl.Cl,1
CHEMBL4564348,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CNC(=O)c1cn(C[C@H]3CC[C@H]4CC[C@@H](C(=O)NC(c5ccccc5)c5ccccc5)N4C(=O)[C@H]3NC(=O)[C@@H](N)CC)nn1)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl.Cl,1
CHEMBL4591436,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1Cn1cc(CO[C@H](C)[C@H](NC(=O)[C@H](C)NC)C(=O)N3CCC[C@H]3Cn3nnnc3Sc3ccccc3)nn1)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.O=C(O)C(F)(F)F,0
CHEMBL4514245,CCC(O)c1cn(C[C@H]2CC[C@H]3CC[C@@H](C(=O)NC(c4ccccc4)c4ccccc4)N3C(=O)[C@H]2NC(=O)[C@H](CC)NC)nn1.Cl,1
CHEMBL4438719,CC[C@H](NC)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CCN)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl.Cl,1
CHEMBL4461859,CN[C@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CCN)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.O=CO.O=CO,1
CHEMBL4450357,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CCN)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl.Cl,1
CHEMBL4589516,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CC#N)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl,1
CHEMBL4530331,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CN(CC)CC)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl,0
CHEMBL4472169,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CN(CC)Cc1ccccc1)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl,1
CHEMBL4526444,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CNC(=N)N)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl,0
CHEMBL4441360,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CNC(N)=O)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl,1
CHEMBL4443241,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CNC(=S)NCc1ccccc1)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl,1
CHEMBL4442538,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CNC(=O)NCc1ccccc1)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl,1
CHEMBL4472884,CCNC(=O)NC[C@H]1CC[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C(=O)[C@H]1NC(=O)[C@@H](N)CC.Cl,1
CHEMBL4540222,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CNS(=O)(=O)c1ccc(C)cc1)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl,1
CHEMBL4550239,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1COC(=O)c1ccccc1)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.O=C(O)C(F)(F)F,1
CHEMBL4473061,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1COC(C)=O)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.O=C(O)C(F)(F)F,1
CHEMBL4462397,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CNC(=O)c1ccccc1)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl,1
CHEMBL4531301,CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CNC(=O)CN)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.Cl.Cl,0
CHEMBL4445161,CN[C@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CN)CC[C@H]2C(=O)NC(c1ccccc1)c1ccccc1.O=CO.O=CO,1
CHEMBL4457255,CC[C@H](NC)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CNC(=O)c1ccccc1)CC[C@H]2C(=O)N(Cc1ccccn1)Cc1ccccn1,1
CHEMBL4451097,CC[C@H](NC)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CNC(=O)c1ccccc1)CC[C@H]2C(=O)N[C@H](C(=O)N(Cc1ccccn1)Cc1ccccn1)c1ccccc1,0
CHEMBL4452014,CC[C@H](NC)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CNC(=O)c1ccccc1)CC[C@H]2C(=O)N[C@@H](C(=O)N(Cc1ccccn1)Cc1ccccn1)c1ccccc1,1
CHEMBL4098982,CC[C@H](NC)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CNC(=O)c1ccccc1)CC[C@H]2C(=O)N[C@H](C(=O)NCCN(Cc1ccccn1)Cc1ccccn1)c1ccccc1,1
CHEMBL4452878,CC[C@H](NC)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CNC(=O)c1ccccc1)CC[C@H]2C(=O)N[C@@H](C(=O)NCCN(Cc1ccccn1)Cc1ccccn1)c1ccccc1,1
CHEMBL591429,C=CCc1cccc(/C=N/NC(=O)CN2CCN(Cc3ccccc3)CC2)c1O,1
CHEMBL4552544,C=CCc1cccc(/C=N/NC(=O)[C@@H](NC(=O)[C@@H]2CC[C@@H]3CC[C@H](CCNC(=O)c4ccccc4)[C@H](NC(=O)[C@H](CC)NC)C(=O)N32)c2ccccc2)c1O,1
CHEMBL3040402,CN[C@@H](C)C(=O)N[C@H]1CCc2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O,1
CHEMBL3040402,CN[C@@H](C)C(=O)N[C@H]1CCc2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O,0
CHEMBL3040868,CN[C@@H](C)C(=O)N[C@H]1COc2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O,1
CHEMBL4635216,CN[C@@H](C)C(=O)NC1C(=O)N(Cc2c(OC)ccc3cc(Br)ccc23)c2ccccc2CC12CCOCC2,1
CHEMBL4635216,CN[C@@H](C)C(=O)NC1C(=O)N(Cc2c(OC)ccc3cc(Br)ccc23)c2ccccc2CC12CCOCC2,1
CHEMBL4632870,CN[C@@H](C)C(=O)NC1C(=O)N(Cc2c(C#N)n(-c3ccccc3C#N)c3ccccc23)c2ccccc2CC12CCOCC2,1
CHEMBL3040443,CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(C)ccc3ccccc23)c2ccc(C#N)cc2N(C(C)=O)[C@H]1C,1
CHEMBL3040443,CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(C)ccc3ccccc23)c2ccc(C#N)cc2N(C(C)=O)[C@H]1C,0
CHEMBL4863259,CN[C@H](C)C(=O)N[C@H](C(=O)N1C[C@@H](NC(=O)c2cnc(N3CCN(CCCOc4cc5ncnc(Nc6n[nH]c(C)c6C)c5cc4S(=O)(=O)C(C)(C)C)CC3)cn2)C[C@H]1C(=O)Nc1c(F)cccc1F)C(C)(C)C,1
CHEMBL4870089,Cc1[nH]nc(Nc2ncnc3cc(OCCCN4CCN(C(=O)c5cnc(N6CCN(C[C@H]7CN[C@H](C)CN7CC(=O)N7CC(C)(C)c8c7cc(Cc7ccc(F)cc7)c(=O)n8C)[C@H](C)C6)nc5)CC4)c(S(=O)(=O)C(C)(C)C)cc23)c1C,0
CHEMBL5186855,CC(C)[C@H](NC(=O)[C@H](C)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(N)=O,1
CHEMBL2431768,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(C(=O)c2ccc(F)cc2)cs1)C1CCCCC1,1
CHEMBL5181541,CN[C@@H](C)C(=O)N[C@@H](CNC(=O)c1ccc(S(=O)(=O)F)c(OC)c1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(N)=O,1
CHEMBL5175233,CN[C@@H](C)C(=O)N[C@@H](CNC(=O)c1cc(S(=O)(=O)F)ccc1OC)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(N)=O,1
CHEMBL5169527,CN[C@@H](C)C(=O)N[C@@H](CNC(=O)c1cc(S(=O)(=O)F)ccc1OC)C(=O)N1CCCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(N)=O,1
CHEMBL5193194,CN[C@@H](C)C(=O)N[C@@H](CNC(=O)c1cc(S(=O)(=O)F)ccc1OC)C(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(N)=O,1
CHEMBL5200297,CN[C@@H](C)C(=O)N[C@@H](CNC(=O)c1cccc(S(=O)(=O)F)c1)C(=O)N1CCC[C@H]1C(=O)NC1Cc2ccccc2C1,1
CHEMBL5191180,CN[C@@H](C)C(=O)N[C@@H](CNC(=O)c1cc(S(=O)(=O)F)ccc1OC)C(=O)N1CCC[C@H]1C(=O)N[C@@H]1CCc2c(F)cccc21,1
CHEMBL5174454,CN[C@@H](C)C(=O)N[C@@H](CNC(=O)c1cc(S(=O)(=O)F)ccc1OC)C(=O)N1CCC[C@H]1C(=O)N[C@@H]1CCc2ccccc21,1
CHEMBL5203019,CN[C@@H](C)C(=O)N[C@@H](CNC(=O)c1cc(S(=O)(=O)F)ccc1OC)C(=O)N1CCCC[C@H]1C(=O)N[C@@H]1CCc2ccccc21,1
CHEMBL5170823,CN[C@@H](C)C(=O)N[C@@H](CNC(=O)c1cc(S(=O)(=O)F)ccc1OC)C(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@@H]1CCc2ccccc21,1
CHEMBL5195146,CN[C@@H](C)C(=O)N[C@@H](CNC(=O)c1cc(S(=O)(=O)O)ccc1OC)C(=O)N1CCC[C@H]1C(=O)N[C@@H]1CCc2ccccc21,1
CHEMBL2431768,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(C(=O)c2ccc(F)cc2)cs1)C1CCCCC1,1
CHEMBL5174454,CN[C@@H](C)C(=O)N[C@@H](CNC(=O)c1cc(S(=O)(=O)F)ccc1OC)C(=O)N1CCC[C@H]1C(=O)N[C@@H]1CCc2ccccc21,0
CHEMBL5195146,CN[C@@H](C)C(=O)N[C@@H](CNC(=O)c1cc(S(=O)(=O)O)ccc1OC)C(=O)N1CCC[C@H]1C(=O)N[C@@H]1CCc2ccccc21,1
CHEMBL3600726,CC(C)c1ccc2c(c1)N(C(=O)CN1CCN[C@H](C)C1)CC2,1
CHEMBL3600727,C[C@@H]1CN(CC(=O)N2CCc3ccc(F)cc32)CCN1,1
CHEMBL3600728,C[C@@H]1CN(CC(=O)N2CCc3ccc(Cl)cc32)CCN1,1
CHEMBL3600729,C[C@@H]1CN(CC(=O)N2CCc3ccc(Br)cc32)CCN1,1
CHEMBL3600730,C[C@@H]1CN(CC(=O)N2CCc3ccc(C(F)(F)F)cc32)CCN1,1
CHEMBL457092,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1,1
CHEMBL458777,CCCCN(CCCC)[C@H](CC(=O)NO)C(=O)N[C@@H](CC(C)C)C(=O)OC,1
CHEMBL458594,CCCCN[C@H](CC(=O)NO)C(=O)N[C@@H](CC(C)C)C(=O)OC,1
CHEMBL458592,CCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](Cc1ccccc1)C(=O)OC,1
CHEMBL458586,CCCCC[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)OC)C(C)(C)C,0
CHEMBL457293,CCCCC[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)OC)C(C)C,1
CHEMBL457292,CCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](C)C(=O)OC,1
CHEMBL457060,CCCCC[C@H](CC(=O)NO)C(=O)NCC(=O)OC,1
CHEMBL457291,COC(=O)[C@H](CC(C)C)NC(=O)CCC(=O)NO,1
CHEMBL458564,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(=O)NO)Cc1ccccc1,1
CHEMBL458563,CC[C@H](CC(=O)NO)C(=O)N[C@@H](CC(C)C)C(=O)OC,1
CHEMBL457466,CCCCC[C@@H](CC(=O)NO)C(=O)N[C@@H](CC(C)C)C(=O)OC,1
CHEMBL1241426,CN[C@@H](C)C(=O)N[C@H]1CC[C@@H](NC(=O)Cc2ccccc2)C[C@H]2CC[C@@H](C(=O)N[C@@H]3CCCc4ccccc43)N2C1=O,1
CHEMBL1241425,CN[C@@H](C)C(=O)N[C@H]1CC[C@H](NC(=O)Cc2ccccc2)C[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O,1
CHEMBL1241424,CN[C@@H](C)C(=O)N[C@H]1CC[C@@H](NC(=O)Cc2ccccc2)C[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O,1
CHEMBL1242922,CN[C@@H](C)C(=O)N[C@H]1CC[C@H](O)C[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O,1
CHEMBL1243385,CN[C@@H](C)C(=O)N[C@H]1CC[C@@H](O)C[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O,1
CHEMBL504559,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)Cc2ccccc2)CC[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O,1
CHEMBL1774157,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCCc4ccc(CCCn5cc([C@@H](NC(=O)[C@@H]6CC[C@@H]7CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N76)c6ccccc6)nn5)cc4)nn3)N2C1=O,1
CHEMBL1774160,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCCCCCCCCCCCn4cc([C@@H](NC(=O)[C@@H]5CC[C@@H]6CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N65)c5ccccc5)nn4)nn3)N2C1=O,1
CHEMBL1774157,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCCc4ccc(CCCn5cc([C@@H](NC(=O)[C@@H]6CC[C@@H]7CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N76)c6ccccc6)nn5)cc4)nn3)N2C1=O,1
CHEMBL1774154,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCCCc4ccc(CCCCn5cc([C@@H](NC(=O)[C@@H]6CC[C@@H]7CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N76)c6ccccc6)nn5)cc4)nn3)N2C1=O,0
CHEMBL1774163,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCCCCOCCCCCn4cc([C@@H](NC(=O)[C@@H]5CC[C@@H]6CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N65)c5ccccc5)nn4)nn3)N2C1=O,1
CHEMBL1774154,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCCCc4ccc(CCCCn5cc([C@@H](NC(=O)[C@@H]6CC[C@@H]7CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N76)c6ccccc6)nn5)cc4)nn3)N2C1=O,1
CHEMBL1774156,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCc4ccc(CCn5cc([C@@H](NC(=O)[C@@H]6CC[C@@H]7CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N76)c6ccccc6)nn5)cc4)nn3)N2C1=O,1
CHEMBL1774156,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCc4ccc(CCn5cc([C@@H](NC(=O)[C@@H]6CC[C@@H]7CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N76)c6ccccc6)nn5)cc4)nn3)N2C1=O,1
CHEMBL1774161,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCCCc4cn(CCCCn5cc([C@@H](NC(=O)[C@@H]6CC[C@@H]7CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N76)c6ccccc6)nn5)nn4)nn3)N2C1=O,1
CHEMBL1774162,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCCCNC(=O)NCCCCn4cc([C@@H](NC(=O)[C@@H]5CC[C@@H]6CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N65)c5ccccc5)nn4)nn3)N2C1=O,1
CHEMBL1774159,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCCCCCCCc4ccc(CCCCCCCCn5cc([C@@H](NC(=O)[C@@H]6CC[C@@H]7CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N76)c6ccccc6)nn5)cc4)nn3)N2C1=O,1
CHEMBL1774163,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCCCCOCCCCCn4cc([C@@H](NC(=O)[C@@H]5CC[C@@H]6CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N65)c5ccccc5)nn4)nn3)N2C1=O,1
CHEMBL1774164,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCOCCCCOCCn4cc([C@@H](NC(=O)[C@@H]5CC[C@@H]6CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N65)c5ccccc5)nn4)nn3)N2C1=O,1
CHEMBL1773083,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(Cc4ccc(Cn5cc([C@@H](NC(=O)[C@@H]6CC[C@@H]7CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N76)c6ccccc6)nn5)cc4)nn3)N2C1=O,1
CHEMBL1774031,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCCCCCCCCCn4cc([C@@H](NC(=O)[C@@H]5CC[C@@H]6CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N65)c5ccccc5)nn4)nn3)N2C1=O,0
CHEMBL1774160,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCCCCCCCCCCCn4cc([C@@H](NC(=O)[C@@H]5CC[C@@H]6CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N65)c5ccccc5)nn4)nn3)N2C1=O,0
CHEMBL1774158,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCCCCCc4ccc(CCCCCCn5cc([C@@H](NC(=O)[C@@H]6CC[C@@H]7CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N76)c6ccccc6)nn5)cc4)nn3)N2C1=O,0
CHEMBL1773083,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(Cc4ccc(Cn5cc([C@@H](NC(=O)[C@@H]6CC[C@@H]7CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N76)c6ccccc6)nn5)cc4)nn3)N2C1=O,0
CHEMBL1774159,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCCCCCCCc4ccc(CCCCCCCCn5cc([C@@H](NC(=O)[C@@H]6CC[C@@H]7CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N76)c6ccccc6)nn5)cc4)nn3)N2C1=O,1
